date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.425733,3,0.191489,0.073946,0.189824,0.003467,0.422915,0.414912,True
0.425733,3,0.212766,0.076258,0.263314,0.003467,0.422915,0.414912,True
0.425733,3,0.234043,0.076498,0.337251,0.003467,0.422915,0.414912,True
0.425733,3,0.255319,0.082893,0.364177,0.003467,0.422915,0.414912,True
0.425733,3,0.276596,0.084634,0.415501,0.003467,0.422915,0.414912,True
0.425733,3,0.297872,0.088027,0.453734,0.003467,0.422915,0.414912,True
0.425733,3,0.319149,0.090068,0.490033,0.003467,0.422915,0.414912,True
0.425733,3,0.340426,0.101477,0.54701,0.003467,0.422915,0.414912,True
0.425733,3,0.361702,0.10484,0.566052,0.003467,0.422915,0.414912,True
0.425733,3,0.382979,0.096073,0.567688,0.003467,0.422915,0.414912,True
0.425733,3,0.404255,0.101477,0.562035,0.003467,0.422915,0.414912,True
0.425733,3,0.425532,0.101477,0.553704,0.003467,0.422915,0.414912,True
0.425733,3,0.446809,0.098145,0.558316,0.003467,0.422915,0.414912,True
0.425733,3,0.468085,0.094752,0.555043,0.003467,0.422915,0.414912,True
0.425733,3,0.489362,0.091389,0.549836,0.003467,0.422915,0.414912,True
0.425733,3,0.510638,0.091389,0.547456,0.003467,0.422915,0.414912,True
0.425733,3,0.531915,0.091389,0.539125,0.003467,0.422915,0.414912,True
0.425733,3,0.553191,0.088027,0.530051,0.003467,0.422915,0.414912,True
0.425733,3,0.574468,0.084664,0.522315,0.003467,0.422915,0.414912,True
0.425733,3,0.595745,0.076498,0.516959,0.003467,0.422915,0.414912,True
0.425733,3,0.617021,0.076498,0.510116,0.003467,0.422915,0.414912,True
0.425733,3,0.638298,0.084664,0.509372,0.003467,0.422915,0.414912,True
0.425733,3,0.659574,0.076498,0.511157,0.003467,0.422915,0.414912,True
0.425733,3,0.680851,0.085835,0.507289,0.003467,0.422915,0.414912,True
0.425733,3,0.702128,0.076498,0.507587,0.003467,0.422915,0.414912,True
0.425733,3,0.723404,0.090068,0.47947,0.003467,0.422915,0.414912,True
0.425733,3,0.744681,0.088027,0.455817,0.003467,0.422915,0.414912,True
0.425733,3,0.765957,0.084664,0.424278,0.003467,0.422915,0.414912,True
0.425733,3,0.787234,0.084634,0.411782,0.003467,0.422915,0.414912,True
0.425733,3,0.808511,0.088027,0.421749,0.003467,0.422915,0.414912,True
0.425733,3,0.829787,0.090068,0.419369,0.003467,0.422915,0.414912,True
0.425733,3,0.851064,0.076498,0.391401,0.003467,0.422915,0.414912,False
0.425733,3,0.87234,0.084634,0.364029,0.003467,0.422915,0.414912,True
0.425733,3,0.893617,0.084634,0.38679,0.003467,0.422915,0.414912,True
0.425733,3,0.914894,0.076498,0.406129,0.003467,0.422915,0.414912,False
0.425733,3,0.93617,0.076498,0.428444,0.003467,0.422915,0.414912,False
0.425733,3,0.957447,0.067281,0.424278,0.003467,0.422915,0.414912,False
0.425733,3,0.978723,0.067281,0.412526,0.003467,0.422915,0.414912,False
0.425733,3,1.0,0.076498,0.391401,0.003467,0.422915,0.414912,False
0.425778,4,0.0,0.074817,0.356144,0.003467,0.422915,0.414912,False
0.425778,4,0.021277,0.058094,0.295745,0.003467,0.422915,0.414912,False
0.425778,4,0.042553,0.056923,0.236388,0.003467,0.422915,0.414912,False
0.425778,4,0.06383,0.056923,0.199197,0.003467,0.422915,0.414912,False
0.425778,4,0.085106,0.056923,0.169592,0.003467,0.422915,0.414912,False
0.425778,4,0.106383,0.066951,0.150104,0.003467,0.422915,0.414912,False
0.425778,4,0.12766,0.069683,0.140881,0.003467,0.422915,0.414912,False
0.425778,4,0.148936,0.073946,0.144302,0.003467,0.422915,0.414912,False
0.425778,4,0.170213,0.074817,0.166171,0.003467,0.422915,0.414912,False
0.425778,4,0.191489,0.076979,0.193395,0.003467,0.422915,0.414912,False
0.425778,4,0.212766,0.076918,0.268373,0.003467,0.422915,0.414912,False
0.425778,4,0.234043,0.076258,0.338738,0.003467,0.422915,0.414912,False
0.425778,4,0.255319,0.084634,0.373401,0.003467,0.422915,0.414912,True
0.425778,4,0.276596,0.084965,0.430527,0.003467,0.422915,0.414912,True
0.425778,4,0.297872,0.098445,0.462809,0.003467,0.422915,0.414912,True
0.425778,4,0.319149,0.096073,0.49881,0.003467,0.422915,0.414912,True
0.425778,4,0.340426,0.10514,0.555936,0.003467,0.422915,0.414912,True
0.425778,4,0.361702,0.102078,0.576168,0.003467,0.422915,0.414912,True
0.425778,4,0.382979,0.101777,0.57587,0.003467,0.422915,0.414912,True
0.425778,4,0.404255,0.095052,0.570366,0.003467,0.422915,0.414912,True
0.425778,4,0.425532,0.098445,0.565903,0.003467,0.422915,0.414912,True
0.425778,4,0.446809,0.096073,0.559804,0.003467,0.422915,0.414912,True
0.425778,4,0.468085,0.09169,0.558762,0.003467,0.422915,0.414912,True
0.425778,4,0.489362,0.095052,0.553258,0.003467,0.422915,0.414912,True
0.425778,4,0.510638,0.090068,0.547754,0.003467,0.422915,0.414912,True
0.425778,4,0.531915,0.090068,0.543142,0.003467,0.422915,0.414912,True
0.425778,4,0.553191,0.088327,0.533621,0.003467,0.422915,0.414912,True
0.425778,4,0.574468,0.084965,0.523505,0.003467,0.422915,0.414912,True
0.425778,4,0.595745,0.084965,0.515769,0.003467,0.422915,0.414912,True
0.425778,4,0.617021,0.084965,0.512943,0.003467,0.422915,0.414912,True
0.425778,4,0.638298,0.084965,0.517108,0.003467,0.422915,0.414912,True
0.425778,4,0.659574,0.090068,0.513686,0.003467,0.422915,0.414912,True
0.425778,4,0.680851,0.088327,0.508331,0.003467,0.422915,0.414912,True
0.425778,4,0.702128,0.095052,0.512199,0.003467,0.422915,0.414912,True
0.425778,4,0.723404,0.102078,0.492711,0.003467,0.422915,0.414912,True
0.425778,4,0.744681,0.101988,0.475007,0.003467,0.422915,0.414912,True
0.425778,4,0.765957,0.101988,0.453139,0.003467,0.422915,0.414912,True
0.425778,4,0.787234,0.09169,0.438262,0.003467,0.422915,0.414912,True
0.425778,4,0.808511,0.096073,0.442279,0.003467,0.422915,0.414912,True
0.425778,4,0.829787,0.096073,0.436477,0.003467,0.422915,0.414912,True
0.425778,4,0.851064,0.090068,0.404046,0.003467,0.422915,0.414912,True
0.425778,4,0.87234,0.084634,0.369682,0.003467,0.422915,0.414912,False
0.425778,4,0.893617,0.09169,0.397501,0.003467,0.422915,0.414912,True
0.425778,4,0.914894,0.084965,0.415501,0.003467,0.422915,0.414912,True
0.425778,4,0.93617,0.082983,0.439006,0.003467,0.422915,0.414912,False
0.425778,4,0.957447,0.084965,0.433651,0.003467,0.422915,0.414912,False
0.425778,4,0.978723,0.084965,0.411782,0.003467,0.422915,0.414912,False
0.425778,4,1.0,0.084634,0.384261,0.003467,0.422915,0.414912,False
0.425822,5,0.0,0.058034,0.356442,0.003467,0.422915,0.414912,False
0.425822,5,0.021277,0.056593,0.287563,0.003467,0.422915,0.414912,False
0.425822,5,0.042553,0.055242,0.227165,0.003467,0.422915,0.414912,False
0.425822,5,0.06383,0.055242,0.187147,0.003467,0.422915,0.414912,False
0.425822,5,0.085106,0.055242,0.159625,0.003467,0.422915,0.414912,False
0.425822,5,0.106383,0.055242,0.137905,0.003467,0.422915,0.414912,False
0.425822,5,0.12766,0.055242,0.130616,0.003467,0.422915,0.414912,False
0.425822,5,0.148936,0.055242,0.128979,0.003467,0.422915,0.414912,False
0.425822,5,0.170213,0.066951,0.154418,0.003467,0.422915,0.414912,False
0.425822,5,0.191489,0.056593,0.188337,0.003467,0.422915,0.414912,False
0.425822,5,0.212766,0.068152,0.262124,0.003467,0.422915,0.414912,False
0.425822,5,0.234043,0.067491,0.326837,0.003467,0.422915,0.414912,False
0.425822,5,0.255319,0.077189,0.35183,0.003467,0.422915,0.414912,False
0.425822,5,0.276596,0.061397,0.412824,0.003467,0.422915,0.414912,False
0.425822,5,0.297872,0.090068,0.452098,0.003467,0.422915,0.414912,True
0.425822,5,0.319149,0.093071,0.487206,0.003467,0.422915,0.414912,True
0.425822,5,0.340426,0.090068,0.544035,0.003467,0.422915,0.414912,True
0.425822,5,0.361702,0.096673,0.56501,0.003467,0.422915,0.414912,True
0.425822,5,0.382979,0.085385,0.562928,0.003467,0.422915,0.414912,True
0.425822,5,0.404255,0.089168,0.555489,0.003467,0.422915,0.414912,True
0.425822,5,0.425532,0.091389,0.56144,0.003467,0.422915,0.414912,True
0.425822,5,0.446809,0.089168,0.557721,0.003467,0.422915,0.414912,True
0.425822,5,0.468085,0.085385,0.551026,0.003467,0.422915,0.414912,True
0.425822,5,0.489362,0.077189,0.543439,0.003467,0.422915,0.414912,False
0.425822,5,0.510638,0.067491,0.537489,0.003467,0.422915,0.414912,False
0.425822,5,0.531915,0.067491,0.53615,0.003467,0.422915,0.414912,False
0.425822,5,0.553191,0.077189,0.529753,0.003467,0.422915,0.414912,False
0.425822,5,0.574468,0.089168,0.517554,0.003467,0.422915,0.414912,True
0.425822,5,0.595745,0.077189,0.515918,0.003467,0.422915,0.414912,False
0.425822,5,0.617021,0.090068,0.524398,0.003467,0.422915,0.414912,True
0.425822,5,0.638298,0.099075,0.530646,0.003467,0.422915,0.414912,True
0.425822,5,0.659574,0.091389,0.530348,0.003467,0.422915,0.414912,True
0.425822,5,0.680851,0.104179,0.514579,0.003467,0.422915,0.414912,True
0.425822,5,0.702128,0.096673,0.501041,0.003467,0.422915,0.414912,True
0.425822,5,0.723404,0.093071,0.46742,0.003467,0.422915,0.414912,True
0.425822,5,0.744681,0.096673,0.446147,0.003467,0.422915,0.414912,True
0.425822,5,0.765957,0.093071,0.413419,0.003467,0.422915,0.414912,True
0.425822,5,0.787234,0.091389,0.396162,0.003467,0.422915,0.414912,True
0.425822,5,0.808511,0.090068,0.404641,0.003467,0.422915,0.414912,True
0.425822,5,0.829787,0.090068,0.409997,0.003467,0.422915,0.414912,True
0.425822,5,0.851064,0.085385,0.397054,0.003467,0.422915,0.414912,True
0.425822,5,0.87234,0.090068,0.36745,0.003467,0.422915,0.414912,True
0.425822,5,0.893617,0.091389,0.393484,0.003467,0.422915,0.414912,True
0.425822,5,0.914894,0.081782,0.420411,0.003467,0.422915,0.414912,True
0.425822,5,0.93617,0.081782,0.444213,0.003467,0.422915,0.414912,True
0.425822,5,0.957447,0.077189,0.437667,0.003467,0.422915,0.414912,False
0.425822,5,0.978723,0.081782,0.428741,0.003467,0.422915,0.414912,True
0.425822,5,1.0,0.077189,0.398096,0.003467,0.422915,0.414912,False
0.428919,6,0.0,0.076918,0.365219,0.003467,0.422915,0.414912,False
0.428919,6,0.021277,0.056593,0.299167,0.003467,0.422915,0.414912,False
0.428919,6,0.042553,0.073646,0.234454,0.003467,0.422915,0.414912,False
0.428919,6,0.06383,0.068152,0.194734,0.003467,0.422915,0.414912,False
0.428919,6,0.085106,0.073436,0.158733,0.003467,0.422915,0.414912,False
0.428919,6,0.106383,0.068152,0.130616,0.003467,0.422915,0.414912,False
0.428919,6,0.12766,0.073436,0.116781,0.003467,0.422915,0.414912,False
0.428919,6,0.148936,0.073436,0.113359,0.003467,0.422915,0.414912,False
0.428919,6,0.170213,0.055242,0.114252,0.003467,0.422915,0.414912,False
0.428919,6,0.191489,0.070734,0.125855,0.003467,0.422915,0.414912,False
0.428919,6,0.212766,0.070734,0.144897,0.003467,0.422915,0.414912,False
0.428919,6,0.234043,0.055242,0.160815,0.003467,0.422915,0.414912,False
0.428919,6,0.255319,0.070734,0.198007,0.003467,0.422915,0.414912,False
0.428919,6,0.276596,0.076408,0.253347,0.003467,0.422915,0.414912,False
0.428919,6,0.297872,0.072025,0.317911,0.003467,0.422915,0.414912,False
0.428919,6,0.319149,0.081122,0.367004,0.003467,0.422915,0.414912,False
0.428919,6,0.340426,0.087486,0.41684,0.003467,0.422915,0.414912,True
0.428919,6,0.361702,0.087486,0.443172,0.003467,0.422915,0.414912,True
0.428919,6,0.382979,0.087486,0.455519,0.003467,0.422915,0.414912,True
0.428919,6,0.404255,0.087486,0.449122,0.003467,0.422915,0.414912,True
0.428919,6,0.425532,0.087486,0.445701,0.003467,0.422915,0.414912,True
0.428919,6,0.446809,0.086436,0.44094,0.003467,0.422915,0.414912,True
0.428919,6,0.468085,0.087036,0.43737,0.003467,0.422915,0.414912,True
0.428919,6,0.489362,0.077369,0.43127,0.003467,0.422915,0.414912,False
0.428919,6,0.510638,0.081902,0.431122,0.003467,0.422915,0.414912,True
0.428919,6,0.531915,0.086436,0.42294,0.003467,0.422915,0.414912,True
0.428919,6,0.553191,0.081902,0.420262,0.003467,0.422915,0.414912,True
0.428919,6,0.574468,0.087036,0.415799,0.003467,0.422915,0.414912,True
0.428919,6,0.595745,0.087486,0.41684,0.003467,0.422915,0.414912,True
0.428919,6,0.617021,0.087486,0.41922,0.003467,0.422915,0.414912,True
0.428919,6,0.638298,0.090879,0.421749,0.003467,0.422915,0.414912,True
0.428919,6,0.659574,0.094272,0.420411,0.003467,0.422915,0.414912,True
0.428919,6,0.680851,0.087486,0.411187,0.003467,0.422915,0.414912,True
0.428919,6,0.702128,0.090879,0.419072,0.003467,0.422915,0.414912,True
0.428919,6,0.723404,0.089078,0.419667,0.003467,0.422915,0.414912,True
0.428919,6,0.744681,0.097694,0.417287,0.003467,0.422915,0.414912,True
0.428919,6,0.765957,0.089078,0.400774,0.003467,0.422915,0.414912,True
0.428919,6,0.787234,0.087486,0.390062,0.003467,0.422915,0.414912,True
0.428919,6,0.808511,0.090879,0.385302,0.003467,0.422915,0.414912,True
0.428919,6,0.829787,0.087486,0.387831,0.003467,0.422915,0.414912,True
0.428919,6,0.851064,0.086316,0.36626,0.003467,0.422915,0.414912,True
0.428919,6,0.87234,0.076408,0.334127,0.003467,0.422915,0.414912,False
0.428919,6,0.893617,0.086316,0.347367,0.003467,0.422915,0.414912,True
0.428919,6,0.914894,0.077369,0.342755,0.003467,0.422915,0.414912,False
0.428919,6,0.93617,0.077369,0.348111,0.003467,0.422915,0.414912,False
0.428919,6,0.957447,0.072025,0.325945,0.003467,0.422915,0.414912,False
0.428919,6,0.978723,0.056593,0.303481,0.003467,0.422915,0.414912,False
0.428919,6,1.0,0.056593,0.258852,0.003467,0.422915,0.414912,False
0.428963,7,0.0,0.056593,0.240553,0.003467,0.422915,0.414912,False
0.428963,7,0.021277,0.055242,0.193246,0.003467,0.422915,0.414912,False
0.428963,7,0.042553,0.055242,0.156352,0.003467,0.422915,0.414912,False
0.428963,7,0.06383,0.055242,0.126599,0.003467,0.422915,0.414912,False
0.428963,7,0.085106,0.055242,0.104136,0.003467,0.422915,0.414912,False
0.428963,7,0.106383,0.055242,0.084647,0.003467,0.422915,0.414912,False
0.428963,7,0.12766,0.055242,0.079589,0.003467,0.422915,0.414912,False
0.428963,7,0.148936,0.055242,0.078251,0.003467,0.422915,0.414912,False
0.428963,7,0.170213,0.055242,0.081672,0.003467,0.422915,0.414912,False
0.428963,7,0.191489,0.068242,0.086433,0.003467,0.422915,0.414912,False
0.428963,7,0.212766,0.068242,0.092383,0.003467,0.422915,0.414912,False
0.428963,7,0.234043,0.055242,0.096995,0.003467,0.422915,0.414912,False
0.428963,7,0.255319,0.068242,0.119905,0.003467,0.422915,0.414912,False
0.428963,7,0.276596,0.073526,0.161113,0.003467,0.422915,0.414912,False
0.428963,7,0.297872,0.076348,0.206932,0.003467,0.422915,0.414912,False
0.428963,7,0.319149,0.080071,0.248289,0.003467,0.422915,0.414912,True
0.428963,7,0.340426,0.077369,0.294258,0.003467,0.422915,0.414912,True
0.428963,7,0.361702,0.076348,0.330854,0.003467,0.422915,0.414912,False
0.428963,7,0.382979,0.077369,0.342309,0.003467,0.422915,0.414912,True
0.428963,7,0.404255,0.068242,0.346623,0.003467,0.422915,0.414912,False
0.428963,7,0.425532,0.076348,0.346623,0.003467,0.422915,0.414912,True
0.428963,7,0.446809,0.068242,0.349598,0.003467,0.422915,0.414912,False
0.428963,7,0.468085,0.076258,0.350491,0.003467,0.422915,0.414912,True
0.428963,7,0.489362,0.076258,0.341714,0.003467,0.422915,0.414912,True
0.428963,7,0.510638,0.068242,0.334871,0.003467,0.422915,0.414912,False
0.428963,7,0.531915,0.068242,0.325796,0.003467,0.422915,0.414912,False
0.428963,7,0.553191,0.058034,0.313151,0.003467,0.422915,0.414912,False
0.428963,7,0.574468,0.058034,0.302142,0.003467,0.422915,0.414912,False
0.428963,7,0.595745,0.058034,0.299762,0.003467,0.422915,0.414912,False
0.428963,7,0.617021,0.058034,0.298721,0.003467,0.422915,0.414912,False
0.428963,7,0.638298,0.068242,0.29396,0.003467,0.422915,0.414912,False
0.428963,7,0.659574,0.058034,0.298126,0.003467,0.422915,0.414912,False
0.428963,7,0.680851,0.058034,0.296192,0.003467,0.422915,0.414912,False
0.428963,7,0.702128,0.058034,0.313895,0.003467,0.422915,0.414912,False
0.428963,7,0.723404,0.068242,0.323267,0.003467,0.422915,0.414912,False
0.428963,7,0.744681,0.058034,0.322226,0.003467,0.422915,0.414912,False
0.428963,7,0.765957,0.058034,0.312853,0.003467,0.422915,0.414912,False
0.428963,7,0.787234,0.058034,0.320887,0.003467,0.422915,0.414912,False
0.428963,7,0.808511,0.06611,0.338292,0.003467,0.422915,0.414912,False
0.428963,7,0.829787,0.058034,0.346177,0.003467,0.422915,0.414912,False
0.428963,7,0.851064,0.058034,0.32773,0.003467,0.422915,0.414912,False
0.428963,7,0.87234,0.055242,0.293811,0.003467,0.422915,0.414912,False
0.428963,7,0.893617,0.056593,0.306605,0.003467,0.422915,0.414912,False
0.428963,7,0.914894,0.056593,0.306308,0.003467,0.422915,0.414912,False
0.428963,7,0.93617,0.056593,0.317614,0.003467,0.422915,0.414912,False
0.428963,7,0.957447,0.055242,0.292026,0.003467,0.422915,0.414912,False
0.428963,7,0.978723,0.055242,0.279679,0.003467,0.422915,0.414912,False
0.428963,7,1.0,0.055242,0.24338,0.003467,0.422915,0.414912,False
0.429008,1,0.0,0.055242,0.235644,0.003467,0.422915,0.414912,False
0.429008,1,0.021277,0.040351,0.193395,0.003467,0.422915,0.414912,False
0.429008,1,0.042553,0.040231,0.160369,0.003467,0.422915,0.414912,False
0.429008,1,0.06383,0.040801,0.136269,0.003467,0.422915,0.414912,False
0.429008,1,0.085106,0.040351,0.115144,0.003467,0.422915,0.414912,False
0.429008,1,0.106383,0.041131,0.10964,0.003467,0.422915,0.414912,False
0.429008,1,0.12766,0.041131,0.109938,0.003467,0.422915,0.414912,False
0.429008,1,0.148936,0.055242,0.109491,0.003467,0.422915,0.414912,False
0.429008,1,0.170213,0.055242,0.140732,0.003467,0.422915,0.414912,False
0.429008,1,0.191489,0.067731,0.178518,0.003467,0.422915,0.414912,True
0.429008,1,0.212766,0.067731,0.258703,0.003467,0.422915,0.414912,True
0.429008,1,0.234043,0.067731,0.328474,0.003467,0.422915,0.414912,True
0.429008,1,0.255319,0.077489,0.344689,0.003467,0.422915,0.414912,True
0.429008,1,0.276596,0.07896,0.405237,0.003467,0.422915,0.414912,True
0.429008,1,0.297872,0.089588,0.440345,0.003467,0.422915,0.414912,True
0.429008,1,0.319149,0.090068,0.466677,0.003467,0.422915,0.414912,True
0.429008,1,0.340426,0.102078,0.512645,0.003467,0.422915,0.414912,True
0.429008,1,0.361702,0.100817,0.531538,0.003467,0.422915,0.414912,True
0.429008,1,0.382979,0.09181,0.531538,0.003467,0.422915,0.414912,True
0.429008,1,0.404255,0.096073,0.53615,0.003467,0.422915,0.414912,True
0.429008,1,0.425532,0.090068,0.529902,0.003467,0.422915,0.414912,True
0.429008,1,0.446809,0.090068,0.532282,0.003467,0.422915,0.414912,True
0.429008,1,0.468085,0.090068,0.53258,0.003467,0.422915,0.414912,True
0.429008,1,0.489362,0.090068,0.529902,0.003467,0.422915,0.414912,True
0.429008,1,0.510638,0.09181,0.527373,0.003467,0.422915,0.414912,True
0.429008,1,0.531915,0.089588,0.520232,0.003467,0.422915,0.414912,True
0.429008,1,0.553191,0.09181,0.525141,0.003467,0.422915,0.414912,True
0.429008,1,0.574468,0.090068,0.52053,0.003467,0.422915,0.414912,True
0.429008,1,0.595745,0.09181,0.521125,0.003467,0.422915,0.414912,True
0.429008,1,0.617021,0.09181,0.520827,0.003467,0.422915,0.414912,True
0.429008,1,0.638298,0.085805,0.521422,0.003467,0.422915,0.414912,True
0.429008,1,0.659574,0.090068,0.519488,0.003467,0.422915,0.414912,True
0.429008,1,0.680851,0.09181,0.500298,0.003467,0.422915,0.414912,True
0.429008,1,0.702128,0.09181,0.494347,0.003467,0.422915,0.414912,True
0.429008,1,0.723404,0.084634,0.464296,0.003467,0.422915,0.414912,True
0.429008,1,0.744681,0.067731,0.43618,0.003467,0.422915,0.414912,False
0.429008,1,0.765957,0.058034,0.410592,0.003467,0.422915,0.414912,False
0.429008,1,0.787234,0.067731,0.400476,0.003467,0.422915,0.414912,False
0.429008,1,0.808511,0.067731,0.419518,0.003467,0.422915,0.414912,False
0.429008,1,0.829787,0.077489,0.432907,0.003467,0.422915,0.414912,True
0.429008,1,0.851064,0.077489,0.404641,0.003467,0.422915,0.414912,True
0.429008,1,0.87234,0.067731,0.36745,0.003467,0.422915,0.414912,False
0.429008,1,0.893617,0.085805,0.390509,0.003467,0.422915,0.414912,True
0.429008,1,0.914894,0.084634,0.406575,0.003467,0.422915,0.414912,True
0.429008,1,0.93617,0.090068,0.426659,0.003467,0.422915,0.414912,True
0.429008,1,0.957447,0.089588,0.416691,0.003467,0.422915,0.414912,True
0.429008,1,0.978723,0.082983,0.407468,0.003467,0.422915,0.414912,True
0.429008,1,1.0,0.081092,0.387533,0.003467,0.422915,0.414912,True
0.429052,2,0.0,0.067731,0.358078,0.003467,0.422915,0.414912,False
0.429052,2,0.021277,0.056593,0.293068,0.003467,0.422915,0.414912,False
0.429052,2,0.042553,0.056593,0.237578,0.003467,0.422915,0.414912,False
0.429052,2,0.06383,0.055242,0.193097,0.003467,0.422915,0.414912,False
0.429052,2,0.085106,0.066951,0.164237,0.003467,0.422915,0.414912,False
0.429052,2,0.106383,0.072145,0.145939,0.003467,0.422915,0.414912,False
0.429052,2,0.12766,0.072055,0.128831,0.003467,0.422915,0.414912,False
0.429052,2,0.148936,0.055242,0.137608,0.003467,0.422915,0.414912,False
0.429052,2,0.170213,0.074517,0.159328,0.003467,0.422915,0.414912,False
0.429052,2,0.191489,0.076138,0.194139,0.003467,0.422915,0.414912,False
0.429052,2,0.212766,0.07902,0.266141,0.003467,0.422915,0.414912,False
0.429052,2,0.234043,0.077369,0.346623,0.003467,0.422915,0.414912,False
0.429052,2,0.255319,0.085655,0.366855,0.003467,0.422915,0.414912,True
0.429052,2,0.276596,0.067551,0.420411,0.003467,0.422915,0.414912,False
0.429052,2,0.297872,0.075387,0.441089,0.003467,0.422915,0.414912,False
0.429052,2,0.319149,0.089408,0.447932,0.003467,0.422915,0.414912,True
0.429052,2,0.340426,0.096073,0.493752,0.003467,0.422915,0.414912,True
0.429052,2,0.361702,0.096073,0.515472,0.003467,0.422915,0.414912,True
0.429052,2,0.382979,0.100546,0.517852,0.003467,0.422915,0.414912,True
0.429052,2,0.404255,0.096073,0.509967,0.003467,0.422915,0.414912,True
0.429052,2,0.425532,0.096073,0.505802,0.003467,0.422915,0.414912,True
0.429052,2,0.446809,0.0916,0.511009,0.003467,0.422915,0.414912,True
0.429052,2,0.468085,0.089408,0.509967,0.003467,0.422915,0.414912,True
0.429052,2,0.489362,0.096073,0.512794,0.003467,0.422915,0.414912,True
0.429052,2,0.510638,0.0916,0.522464,0.003467,0.422915,0.414912,True
0.429052,2,0.531915,0.096854,0.513389,0.003467,0.422915,0.414912,True
0.429052,2,0.553191,0.096073,0.512943,0.003467,0.422915,0.414912,True
0.429052,2,0.574468,0.096854,0.512199,0.003467,0.422915,0.414912,True
0.429052,2,0.595745,0.100546,0.505058,0.003467,0.422915,0.414912,True
0.429052,2,0.617021,0.100546,0.509521,0.003467,0.422915,0.414912,True
0.429052,2,0.638298,0.100546,0.513835,0.003467,0.422915,0.414912,True
0.429052,2,0.659574,0.100546,0.512794,0.003467,0.422915,0.414912,True
0.429052,2,0.680851,0.102078,0.50119,0.003467,0.422915,0.414912,True
0.429052,2,0.702128,0.075387,0.488099,0.003467,0.422915,0.414912,False
0.429052,2,0.723404,0.067551,0.450759,0.003467,0.422915,0.414912,False
0.429052,2,0.744681,0.067551,0.427254,0.003467,0.422915,0.414912,False
0.429052,2,0.765957,0.058034,0.395864,0.003467,0.422915,0.414912,False
0.429052,2,0.787234,0.058034,0.3795,0.003467,0.422915,0.414912,False
0.429052,2,0.808511,0.058034,0.402708,0.003467,0.422915,0.414912,False
0.429052,2,0.829787,0.058034,0.414311,0.003467,0.422915,0.414912,False
0.429052,2,0.851064,0.058034,0.382029,0.003467,0.422915,0.414912,False
0.429052,2,0.87234,0.067551,0.354508,0.003467,0.422915,0.414912,False
0.429052,2,0.893617,0.075387,0.385748,0.003467,0.422915,0.414912,False
0.429052,2,0.914894,0.075387,0.396162,0.003467,0.422915,0.414912,False
0.429052,2,0.93617,0.090068,0.415055,0.003467,0.422915,0.414912,True
0.429052,2,0.957447,0.081212,0.410443,0.003467,0.422915,0.414912,True
0.429052,2,0.978723,0.080101,0.401666,0.003467,0.422915,0.414912,True
0.429052,2,1.0,0.067551,0.371467,0.003467,0.422915,0.414912,False
0.429096,3,0.0,0.056593,0.349152,0.003467,0.422915,0.414912,False
0.429096,3,0.021277,0.056593,0.285332,0.003467,0.422915,0.414912,False
0.429096,3,0.042553,0.055242,0.229694,0.003467,0.422915,0.414912,False
0.429096,3,0.06383,0.055242,0.193692,0.003467,0.422915,0.414912,False
0.429096,3,0.085106,0.055242,0.155906,0.003467,0.422915,0.414912,False
0.429096,3,0.106383,0.055242,0.138798,0.003467,0.422915,0.414912,False
0.429096,3,0.12766,0.055242,0.129575,0.003467,0.422915,0.414912,False
0.429096,3,0.148936,0.067551,0.132252,0.003467,0.422915,0.414912,False
0.429096,3,0.170213,0.073676,0.154418,0.003467,0.422915,0.414912,False
0.429096,3,0.191489,0.07902,0.198453,0.003467,0.422915,0.414912,True
0.429096,3,0.212766,0.082863,0.264802,0.003467,0.422915,0.414912,True
0.429096,3,0.234043,0.07902,0.355549,0.003467,0.422915,0.414912,True
0.429096,3,0.255319,0.083193,0.37712,0.003467,0.422915,0.414912,True
0.429096,3,0.276596,0.059265,0.422345,0.003467,0.422915,0.414912,False
0.429096,3,0.297872,0.059265,0.440494,0.003467,0.422915,0.414912,False
0.429096,3,0.319149,0.058034,0.441238,0.003467,0.422915,0.414912,False
0.429096,3,0.340426,0.085655,0.49152,0.003467,0.422915,0.414912,True
0.429096,3,0.361702,0.096854,0.515174,0.003467,0.422915,0.414912,True
0.429096,3,0.382979,0.099075,0.503868,0.003467,0.422915,0.414912,True
0.429096,3,0.404255,0.085655,0.509372,0.003467,0.422915,0.414912,True
0.429096,3,0.425532,0.089408,0.512794,0.003467,0.422915,0.414912,True
0.429096,3,0.446809,0.0916,0.519786,0.003467,0.422915,0.414912,True
0.429096,3,0.468085,0.085655,0.523505,0.003467,0.422915,0.414912,True
0.429096,3,0.489362,0.089408,0.529753,0.003467,0.422915,0.414912,True
0.429096,3,0.510638,0.0916,0.541059,0.003467,0.422915,0.414912,True
0.429096,3,0.531915,0.096854,0.548646,0.003467,0.422915,0.414912,True
0.429096,3,0.553191,0.096854,0.548349,0.003467,0.422915,0.414912,True
0.429096,3,0.574468,0.089408,0.537043,0.003467,0.422915,0.414912,True
0.429096,3,0.595745,0.089408,0.529307,0.003467,0.422915,0.414912,True
0.429096,3,0.617021,0.089408,0.531241,0.003467,0.422915,0.414912,True
0.429096,3,0.638298,0.093071,0.535257,0.003467,0.422915,0.414912,True
